Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
NAD biosynthetic process (GO:0009435)	4/22	0.17579979625306	1	0	0	1.8019641409136	3.13255149599389	PARP10;PNP;HAAO;PARP9
negative regulation of cell cycle G1/S phase transition (GO:1902807)	4/22	0.17579979625306	1	0	0	1.8019641409136	3.13255149599389	KANK2;RBL1;JADE1;E2F7
negative regulation of sprouting angiogenesis (GO:1903671)	4/22	0.17579979625306	1	0	0	1.8019641409136	3.13255149599389	DLL4;CARD10;E2F2;SYNJ2BP
branched-chain amino acid metabolic process (GO:0009081)	4/22	0.17579979625306	1	0	0	1.8019641409136	3.13255149599389	ALDH6A1;BCAT1;DLD;BCAT2
ncRNA catabolic process (GO:0034661)	4/22	0.17579979625306	1	0	0	1.8019641409136	3.13255149599389	EXOSC10;NUDT16;EXOSC3;EXOSC2
protein homotrimerization (GO:0070207)	4/22	0.17579979625306	1	0	0	1.8019641409136	3.13255149599389	PNPT1;SIGMAR1;MGST1;ASIC1
outflow tract septum morphogenesis (GO:0003148)	4/22	0.17579979625306	1	0	0	1.8019641409136	3.13255149599389	TBX1;BMP4;SMAD6;FGFR2
transmembrane transport (GO:0055085)	44/378	0.176761494294348	1	0	0	1.15363841825685	1.99920224796593	RYR1;SLC44A3;SLC44A4;ABCD3;SLC47A1;CHRNA5;TTYH1;SLC44A2;ABCB4;CLCNKA;TCIRG1;ATP2C2;PSMB10;CALHM2;UCP2;ANXA6;CLCA2;ATP6V0A4;ATP6V0E2;ASIC1;ABCC3;ABCA2;ATP6V1G2;ABCA5;ABCC5;ABCA4;ABCC6;SLC12A1;ANO8;ATP2B4;ANO9;TAP1;ERLIN2;ATP1B2;PSMB8;PSMB9;CALHM6;SLC5A6;ANO1;CLCN4;P2RX2;SGK3;ABCG4;ABCG2
pyruvate metabolic process (GO:0006090)	7/46	0.177234371297273	1	0	0	1.50816563967768	2.60955229773802	PFKFB1;SRR;DLAT;BPGM;PFKM;DLD;LDHAL6B
nucleocytoplasmic transport (GO:0006913)	7/46	0.177234371297273	1	0	0	1.50816563967768	2.60955229773802	NUP205;CITED1;NCBP1;ANP32E;SNRPG;SNRPD3;AAAS
positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740)	5/30	0.179984010270288	1	0	0	1.65180046250413	2.83265157560198	YWHAQ;E2F1;BMF;TP63;TP73
response to estradiol (GO:0032355)	5/30	0.179984010270288	1	0	0	1.65180046250413	2.83265157560198	FAM210B;H2AFZ;GPER1;WNT8B;SSTR2
nuclear envelope organization (GO:0006998)	5/30	0.179984010270288	1	0	0	1.65180046250413	2.83265157560198	NUP93;INTS13;SUN1;NUP155;PLK1
regulation of sodium ion transmembrane transport (GO:1902305)	5/30	0.179984010270288	1	0	0	1.65180046250413	2.83265157560198	NANOS1;ATP2B4;RANGRF;COMMD1;SCN4B
regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739)	5/30	0.179984010270288	1	0	0	1.65180046250413	2.83265157560198	YWHAQ;E2F1;BMF;TP63;TP73
regulation of viral genome replication (GO:0045069)	9/63	0.181032600595055	1	0	0	1.41582896786068	2.41976235332014	TOP2A;PARP10;TRIM6;NR5A2;OAS1;OAS3;ADAR;IFIT1;PPIA
kidney development (GO:0001822)	9/63	0.181032600595055	1	0	0	1.41582896786068	2.41976235332014	BMP4;CENPF;CITED1;WT1;SIX2;ARL3;LHX1;GREB1L;PAX2
negative regulation of cellular protein metabolic process (GO:0032269)	12/89	0.18394512116625	1	0	0	1.33628801461008	2.26249305071142	TRIM71;NANOS1;DHFR;CSTA;RIDA;SHMT1;EIF4A3;ENC1;CNOT10;TYMS;CDK5RAP3;PATL2
cellular response to lipid (GO:0071396)	22/178	0.185979954689871	1	0	0	1.22493068005924	2.0604759632045	MAP4K1;TBX1;CD274;WNT10B;WNT3A;H2AFZ;ABCB4;TESC;HMGB2;ADCY3;WNT8B;SSTR2;PAX2;PYCARD;FAM210B;WNT6;PTK7;SHPK;GPER1;PDCD4;PDK3;FFAR2
negative regulation of programmed cell death (GO:0043069)	47/408	0.18658064071476	1	0	0	1.14168561378962	1.91676655061887	KANK2;TNFAIP8;MRE11;TNFRSF6B;ARL6IP1;PRKDC;FLT3;FLT4;KIF14;VTCN1;PRDX3;NUAK2;FIGNL1;PIM1;PRAME;TAF9B;TMEM14A;TP63;AAMDC;BARD1;ANGPT4;NTRK2;STIL;MGMT;PLK1;ASNS;SMAD6;DHRS2;MMP9;PAX2;TNFRSF10D;BMP4;RNF144B;WT1;CAT;TYRO3;CDK1;BIRC5;DPEP1;ATF5;FATE1;FGFR4;CARD14;FGFR3;FGFR2;MAD2L1;FGFR1
positive regulation of peptidyl-lysine acetylation (GO:2000758)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	NANOS1;RPS6KA5;BRCA1
NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	PARP10;PNP;PARP9
catecholamine metabolic process (GO:0006584)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	DDC;LRTOMT;DRD2
apoptotic DNA fragmentation (GO:0006309)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	HMGB2;DICER1;HMGB1
positive regulation of mesonephros development (GO:0061213)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	WT1;LHX1;PAX2
L-alpha-amino acid transmembrane transport (GO:1902475)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	SLC25A18;SLC25A12;SLC25A13
nitric oxide mediated signal transduction (GO:0007263)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	NANOS1;DDAH1;CD36
response to cholesterol (GO:0070723)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	ABCA2;OSBPL7;PTCH1
regulation of macrophage chemotaxis (GO:0010758)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	C5;MST1;MST1L
negative regulation of axon extension involved in axon guidance (GO:0048843)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	SEMA4A;SEMA7A;SEMA4G
amide transport (GO:0042886)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	SLC5A6;TAP1;SLC38A3
positive regulation of collagen metabolic process (GO:0010714)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	BMP4;TGFB3;VIM
positive regulation of collagen biosynthetic process (GO:0032967)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	BMP4;TGFB3;VIM
positive regulation of protein export from nucleus (GO:0046827)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	TPR;GTSE1;RAPGEF3
sulfate transport (GO:0008272)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	SLC26A2;RACGAP1;SLC25A10
endoderm development (GO:0007492)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	DUSP5;LHX1;HOXC11
base conversion or substitution editing (GO:0016553)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	ADAR;NUDT16;APOBEC3B
embryonic axis specification (GO:0000578)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	STIL;PTCH1;SMAD6
positive regulation of protein import (GO:1904591)	3/15	0.187483437636023	1	0	0	1.98216055500496	3.3182651537782	TPR;ECT2;IPO5
viral life cycle (GO:0019058)	14/107	0.188942474569585	1	0	0	1.29674055000324	2.1607752180392	NUP205;NUP107;NUP188;NUP210;NUP155;DEK;AAAS;NUP160;NUP93;NUP85;TPR;NUP54;PPIA;NECTIN1
protein insertion into mitochondrial membrane (GO:0051204)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	MOAP1;BMF
cellular response to nitric oxide (GO:0071732)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	CDK2;DPEP1
regulation of synaptic transmission, dopaminergic (GO:0032225)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	FLOT1;DRD2
regulation of fibroblast apoptotic process (GO:2000269)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	IER3IP1;TP63
interleukin-17-mediated signaling pathway (GO:0097400)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	IL17RE;IL17RB
cytoskeletal anchoring at nuclear membrane (GO:0090286)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	SUN1;SYNE1
cellular response to reactive nitrogen species (GO:1902170)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	CDK2;DPEP1
transepithelial transport (GO:0070633)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	SLC23A1;RHBG
regulation of ATP biosynthetic process (GO:2001169)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	PARP1;TMSB4X
benzene-containing compound metabolic process (GO:0042537)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	AADAT;ACAA1
multi-ciliated epithelial cell differentiation (GO:1903251)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	PLK4;CEP152
positive regulation of protein localization to cell surface (GO:2000010)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	RANGRF;SNX33
regulation of chemokine secretion (GO:0090196)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	PYCARD;C5
protein localization to microtubule cytoskeleton (GO:0072698)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	KIF20B;FAM83D
regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902959)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	BIN1;SORL1
positive regulation of regulatory T cell differentiation (GO:0045591)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	SOCS1;CD46
heterochromatin assembly (GO:0031507)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	HELLS;BAHCC1
regulation of protein ADP-ribosylation (GO:0010835)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	KAT2B;HPF1
fatty acid alpha-oxidation (GO:0001561)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	ALDH3A2;PECR
cellular response to purine-containing compound (GO:0071415)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	RYR1;GSTM2
regulation of sensory perception (GO:0051931)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	ACPP;MGLL
negative regulation of cAMP-dependent protein kinase activity (GO:2000480)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	PRKAR2B;PKIA
regulation of response to oxidative stress (GO:1902882)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	ACOX2;STOX1
negative regulation of vascular permeability (GO:0043116)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	DDAH1;PTPRJ
positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	BMP4;MYCN
regulation of dendritic cell antigen processing and presentation (GO:0002604)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	NOD1;NOD2
acylglycerol acyl-chain remodeling (GO:0036155)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	DGAT2;MGLL
positive regulation of chemokine secretion (GO:0090197)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	PYCARD;C5
snoRNA 3'-end processing (GO:0031126)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	EXOSC3;EXOSC2
U4 snRNA 3'-end processing (GO:0034475)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	EXOSC3;EXOSC2
glycerol-3-phosphate metabolic process (GO:0006072)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	GK;GPD2
depyrimidination (GO:0045008)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	NTHL1;OGG1
regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035358)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	ALOX15;PLIN5
interleukin-1 beta secretion (GO:0050702)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	GBP5;CD36
telomeric D-loop disassembly (GO:0061820)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	RECQL4;BLM
cellular response to interleukin-17 (GO:0097398)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	IL17RE;IL17RB
arginine catabolic process (GO:0006527)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	NANOS1;DDAH1
pantothenate metabolic process (GO:0015939)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	SLC5A6;FASN
regulation of apoptotic cell clearance (GO:2000425)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	ALOX15;HMGB1
exocyst localization (GO:0051601)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	EXOC3L4;TNFAIP2
cellular response to prostaglandin E stimulus (GO:0071380)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	PTGER4;PTGER2
microtubule nucleation by microtubule organizing center (GO:0051418)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	TUBGCP3;MZT1
myelin maintenance (GO:0043217)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	EPB41L3;CXCR4
protein lipoylation (GO:0009249)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	GCSH;POP5
establishment of integrated proviral latency (GO:0075713)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	PSIP1;PPIA
amyloid fibril formation (GO:1990000)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	FKBP1A;CD36
coronary vasculature morphogenesis (GO:0060977)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	TBX1;TGFBR3
regulation of endodeoxyribonuclease activity (GO:0032071)	2/8	0.189555267595945	1	0	0	2.47770069375619	4.12060120762712	DDX11;HMGB1
epidermis development (GO:0008544)	11/81	0.190883418440361	1	0	0	1.34591148796633	2.22895380237434	ALDH3A2;ACER1;WNT10A;STS;CALML5;CRABP2;COL7A1;POU2F3;FOXN1;FGFR2;ZNF750
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	7/47	0.191400936903317	1	0	0	1.47607700904624	2.44052344533565	PYCARD;PDIA2;BMF;SEPT4;MMP9;S100A9;S100A8
negative regulation of JAK-STAT cascade (GO:0046426)	7/47	0.191400936903317	1	0	0	1.47607700904624	2.44052344533565	SOCS3;LEPROT;SOCS1;LRRC19;RTN4RL1;LRTM2;RTN4RL2
positive regulation of organelle assembly (GO:1902117)	7/47	0.191400936903317	1	0	0	1.47607700904624	2.44052344533565	PLK4;GPSM2;SDC4;SPAG5;CEP120;KIAA1324;SDC1
purine ribonucleoside monophosphate biosynthetic process (GO:0009168)	6/39	0.195556699505198	1	0	0	1.52473888846535	2.4882288916075	ATP5S;IMPDH1;ADSSL1;PFAS;PAICS;SLC25A13
inositol lipid-mediated signaling (GO:0048017)	6/39	0.195556699505198	1	0	0	1.52473888846535	2.4882288916075	PITPNM2;PI4KA;TNFAIP8L3;PLCH1;PIK3C2B;FGFR1
acyl-CoA metabolic process (GO:0006637)	6/39	0.195556699505198	1	0	0	1.52473888846535	2.4882288916075	ACSL6;THEM4;DBI;ACACB;ACACA;ACSF2
small GTPase mediated signal transduction (GO:0007264)	13/99	0.196508311670806	1	0	0	1.30141854621537	2.11747376138459	DNMT1;RAB6C;RGS19;RASL10A;ARL3;TNK2;ARHGAP18;ARHGAP33;CCNA2;DNMBP;MAPKAPK2;CDK2;RAPGEF5
regulation of telomere capping (GO:1904353)	4/23	0.196959472528723	1	0	0	1.72361787391735	2.80046071377174	RTEL1;NEK2;MAPK15;AURKB
lamellipodium assembly (GO:0030032)	4/23	0.196959472528723	1	0	0	1.72361787391735	2.80046071377174	ABLIM2;ABLIM3;CDH13;ARHGEF6
metanephros development (GO:0001656)	4/23	0.196959472528723	1	0	0	1.72361787391735	2.80046071377174	BMP4;CITED1;WT1;PAX2
cellular nitrogen compound biosynthetic process (GO:0044271)	4/23	0.196959472528723	1	0	0	1.72361787391735	2.80046071377174	NANOS1;GCHFR;ACER1;SULT1A2
regulation of smooth muscle contraction (GO:0006940)	4/23	0.196959472528723	1	0	0	1.72361787391735	2.80046071377174	CHRM1;NMU;TACR1;ADRA1B
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)	4/23	0.196959472528723	1	0	0	1.72361787391735	2.80046071377174	GSTM2;CALM3;CLIC2;CALM2
positive regulation of ion transmembrane transporter activity (GO:0032414)	4/23	0.196959472528723	1	0	0	1.72361787391735	2.80046071377174	TRPC6;TMSB4X;WNK2;ATP1B2
regulation of axon extension involved in axon guidance (GO:0048841)	4/23	0.196959472528723	1	0	0	1.72361787391735	2.80046071377174	SEMA4A;SEMA7A;SEMA4G;PLXNA4
positive regulation of protein oligomerization (GO:0032461)	4/23	0.196959472528723	1	0	0	1.72361787391735	2.80046071377174	BIK;BMF;SNX9;TRABD2A
glutamine family amino acid metabolic process (GO:0009064)	4/23	0.196959472528723	1	0	0	1.72361787391735	2.80046071377174	ALDH4A1;ALDH5A1;DDAH1;AADAT
positive regulation of ubiquitin-protein transferase activity (GO:0051443)	5/31	0.198030320707094	1	0	0	1.5985165766169	2.58853404061389	CDC20;UBE2C;PLK1;UBE2N;FBXO5
regulation of protein export from nucleus (GO:0046825)	5/31	0.198030320707094	1	0	0	1.5985165766169	2.58853404061389	BARD1;TPR;XPO5;GTSE1;RAPGEF3
response to cadmium ion (GO:0046686)	5/31	0.198030320707094	1	0	0	1.5985165766169	2.58853404061389	MT2A;HAAO;MT1F;MT1X;MMP9
chloride transport (GO:0006821)	10/73	0.198095011330385	1	0	0	1.35764421575682	2.19803753638803	ANO1;SLC26A2;CLIC3;CLCN4;TTYH1;SLC12A1;ANO8;ANO9;CLCNKA;CLIC2
positive regulation of inflammatory response (GO:0050729)	10/73	0.198095011330385	1	0	0	1.35764421575682	2.19803753638803	PTGER4;GBP5;SNX4;GPRC5B;PDCD4;MGST2;S100A12;NOD2;S100A9;S100A8
negative regulation of hydrolase activity (GO:0051346)	14/108	0.198291367945496	1	0	0	1.28473369305877	2.07872195110419	NANOS1;ECM1;CSTA;SH2D4A;KNL1;IFIT1;PKMYT1;ELFN2;SYTL2;GCHFR;SH3RF2;TNNT2;EPPIN;PLIN5
chordate embryonic development (GO:0043009)	8/56	0.199640654843195	1	0	0	1.41582896786068	2.28123496285702	TRIM71;TBX1;STIL;TGFB3;PTCH1;BRCA1;FGFR2;FGFR1
positive regulation of protein transport (GO:0051222)	8/56	0.199640654843195	1	0	0	1.41582896786068	2.28123496285702	TGFB3;CEP131;TPR;KIF20B;SYTL4;PPIA;MYH10;VAMP2
cytoskeleton organization (GO:0007010)	16/126	0.200441147812528	1	0	0	1.25851463809838	2.02272827403224	SUN1;MAST2;RTKN2;TPM1;NEDD9;FGD1;SYNE1;ANLN;BIN1;DPYSL2;EPB41L3;PAK6;FLNB;TNIK;OBSL1;PACSIN1
cellular response to organic cyclic compound (GO:0071407)	17/135	0.200977324200791	1	0	0	1.24802701611423	2.0025382129388	BLM;AOC1;H2AFZ;ABCB4;SHMT1;PDGFB;ADCY3;BRCA1;TMEM173;SSTR2;ACTB;FAM210B;CASP7;RAD51;WT1;GPER1;RAPGEF3
pattern recognition receptor signaling pathway (GO:0002221)	7/48	0.206003909299488	1	0	0	1.44532540469111	2.28341198635912	MAPKAPK2;LRRC70;FFAR2;HMGB1;CD36;S100A9;S100A8
negative regulation of mitotic cell cycle (GO:0045930)	7/48	0.206003909299488	1	0	0	1.44532540469111	2.28341198635912	BMP4;CDT1;PNPT1;CHEK1;GAS1;AURKAIP1;MAD2L1
regulation of cell cycle arrest (GO:0071156)	7/48	0.206003909299488	1	0	0	1.44532540469111	2.28341198635912	TFAP4;BIN1;GPER1;ID2;BRCA1;FOXM1;TP73
intracellular protein transport (GO:0006886)	40/347	0.207481699301801	1	0	0	1.14245565129969	1.79675387145294	IPO11;C2CD5;COPA;NUP107;NUP188;CSE1L;PRICKLE1;IPO5;RPGR;NUP85;XPO5;VPS35;SNX9;AP4S1;TNPO3;NSF;RANBP1;RAB6C;NUP155;STRADB;STX7;TBC1D8;RAB27B;TBC1D2B;SORL1;NUP93;STX1B;TBCK;RAB36;RAB37;RAB15;ADPRH;SGSM2;IFT27;RAB19;RANGRF;HAP1;VPS45;NUP62CL;RAB9B
positive regulation of protein serine/threonine kinase activity (GO:0071902)	15/118	0.20876715745102	1	0	0	1.25984781038451	1.97359660586069	CARD10;FLT3;PDGFB;ATP2B4;NOD2;TPD52L1;CKS1B;PSRC1;CKS2;S100A12;CALM3;CD24;CARD14;CALM2;FGFR1
peptidyl-serine phosphorylation (GO:0018105)	18/145	0.209525683787935	1	0	0	1.23030655138239	1.9228571222295	MAP4K1;PRKDC;PKN3;MAST2;PLK1;PDGFB;VRK1;PRKCA;CDC7;CHEK2;MAPKAPK2;CDK2;CDK1;PDK3;SGK3;CLSPN;IKBKE;ATR
positive regulation of defense response (GO:0031349)	10/74	0.209845008865401	1	0	0	1.33929767230065	2.09116073417859	PTGER4;GBP5;GPRC5B;POLR3B;PDCD4;MGST2;S100A12;POLR3G;S100A9;S100A8
sterol biosynthetic process (GO:0016126)	6/40	0.211895389449671	1	0	0	1.48662041625372	2.30673325880096	FDPS;EBP;ARV1;LBR;ACAT2;FDFT1
regulation of intracellular transport (GO:0032386)	6/40	0.211895389449671	1	0	0	1.48662041625372	2.30673325880096	SPAG5;CAPN10;MX2;GAS1;HAP1;AAAS
cellular respiration (GO:0045333)	8/57	0.213232598875503	1	0	0	1.39098986316137	2.14959636337624	ALDH5A1;FASTKD1;LYRM7;ETFDH;SDHAF4;MTFR2;SLC25A13;COX20
cellular response to dsRNA (GO:0071359)	3/16	0.214550575090487	1	0	0	1.85827552031715	2.86027586799767	FLOT1;TMEM173;IFIT1
miRNA metabolic process (GO:0010586)	3/16	0.214550575090487	1	0	0	1.85827552031715	2.86027586799767	TRIM71;XPO5;DICER1
regulation of SMAD protein import into nucleus (GO:0060390)	3/16	0.214550575090487	1	0	0	1.85827552031715	2.86027586799767	NUP93;BMP4;TGFB3
regulation of stem cell proliferation (GO:0072091)	3/16	0.214550575090487	1	0	0	1.85827552031715	2.86027586799767	EPCAM;HMGB2;SOX11
dendritic cell chemotaxis (GO:0002407)	3/16	0.214550575090487	1	0	0	1.85827552031715	2.86027586799767	CCR1;CXCR4;HMGB1
positive regulation of cardiac muscle tissue growth (GO:0055023)	3/16	0.214550575090487	1	0	0	1.85827552031715	2.86027586799767	TGFBR3;PIM1;FGFR2
regulation of histone H3-K4 methylation (GO:0051569)	3/16	0.214550575090487	1	0	0	1.85827552031715	2.86027586799767	DNMT1;DNMT3B;BRCA1
regulation of protein ubiquitination (GO:0031396)	13/101	0.216637583046859	1	0	0	1.27564788193388	1.95114099796926	FANCI;BRCA1;ARRB2;COMMD1;PRICKLE1;SEPT4;HDAC8;FKBP1A;TBC1D7;FBXO4;UBE2N;CDK5RAP3;CENPS
microtubule bundle formation (GO:0001578)	5/32	0.216661471092028	1	0	0	1.54856293359762	2.36840185924079	PSRC1;PLK1;CFAP206;KIF20A;CDK5RAP2
GPI anchor biosynthetic process (GO:0006506)	5/32	0.216661471092028	1	0	0	1.54856293359762	2.36840185924079	DPM3;PGAP2;PIGK;PIGZ;PIGF
phagosome maturation (GO:0090382)	5/32	0.216661471092028	1	0	0	1.54856293359762	2.36840185924079	ATP6V1G2;ATP6V0A4;TCIRG1;ATP6V0E2;CORO1A
endodermal cell differentiation (GO:0035987)	5/32	0.216661471092028	1	0	0	1.54856293359762	2.36840185924079	MMP15;COL7A1;ITGA7;LAMB1;MMP9
positive regulation of telomere maintenance (GO:0032206)	5/32	0.216661471092028	1	0	0	1.54856293359762	2.36840185924079	RTEL1;MRE11;NEK2;MAPK15;AURKB
cellular response to light stimulus (GO:0071482)	9/66	0.218307964329109	1	0	0	1.3514731056852	2.05673736284148	PCNA;PARP1;POLD1;BMF;TP63;CDC25A;AURKB;ATR;TP73
negative regulation of cytoskeleton organization (GO:0051494)	4/24	0.218839884799175	1	0	0	1.65180046250413	2.50977029435483	KANK2;PLEKHH2;CORO1A;PFN2
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	4/24	0.218839884799175	1	0	0	1.65180046250413	2.50977029435483	ENC1;PSMB10;PSMB8;PSMB9
macromolecule modification (GO:0043412)	4/24	0.218839884799175	1	0	0	1.65180046250413	2.50977029435483	ST6GALNAC2;PARP1;PARN;ST3GAL5
regulation of AMPA receptor activity (GO:2000311)	4/24	0.218839884799175	1	0	0	1.65180046250413	2.50977029435483	CNIH2;SHISA8;SHISA7;CACNG4
limb development (GO:0060173)	4/24	0.218839884799175	1	0	0	1.65180046250413	2.50977029435483	KAT2B;PTCH1;IFT122;KREMEN2
positive regulation of vascular endothelial growth factor production (GO:0010575)	4/24	0.218839884799175	1	0	0	1.65180046250413	2.50977029435483	CCBE1;C5;FLT4;BRCA1
fatty acid derivative biosynthetic process (GO:1901570)	4/24	0.218839884799175	1	0	0	1.65180046250413	2.50977029435483	BDH1;FASN;FAR2;ACACA
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	4/24	0.218839884799175	1	0	0	1.65180046250413	2.50977029435483	UBE2N;NOD1;NOD2;MAP2K6
organic cation transport (GO:0015695)	4/24	0.218839884799175	1	0	0	1.65180046250413	2.50977029435483	SLC47A1;SLC44A4;SLC44A2;RHBG
histone mRNA metabolic process (GO:0008334)	4/24	0.218839884799175	1	0	0	1.65180046250413	2.50977029435483	EXOSC10;NCBP1;SNRPG;SNRPD3
regulation of cell growth (GO:0001558)	24/201	0.220341736646316	1	0	0	1.18337943582385	1.7899508476667	CDKN2D;SLC44A4;CDKN2C;NCBP1;CSNK2A3;KIF14;JADE1;PTPRJ;TMEM97;SMARCA2;IL17RB;NET1;PSRC1;WT1;SGK3;CHPT1;RBBP7;TAF9B;EXOSC2;S100A9;FBP1;S100A8;EIF4G2;HIST1H1B
protein heterooligomerization (GO:0051291)	7/49	0.221010894435958	1	0	0	1.41582896786068	2.13725510772914	SCUBE3;SEPT11;MAT2A;ITPR3;HBA1;S100A10;FARSB
positive regulation of supramolecular fiber organization (GO:1902905)	11/84	0.224343458383403	1	0	0	1.29784322053896	1.93972676338948	PYCARD;PSRC1;SYNPO2L;CDC42EP5;CFL2;SYNPO2;ALOX15;RHOH;SYNPO;CDK5RAP2;PFN2
cholesterol homeostasis (GO:0042632)	8/58	0.227165736187377	1	0	0	1.36700727931376	2.02600787743741	DISP3;ABCA2;LIPC;DGAT2;APOM;SOAT1;TMEM97;CD24
sterol homeostasis (GO:0055092)	8/58	0.227165736187377	1	0	0	1.36700727931376	2.02600787743741	DISP3;ABCA2;LIPC;DGAT2;APOM;SOAT1;TMEM97;CD24
negative regulation of circadian rhythm (GO:0042754)	2/9	0.228244228547016	1	0	0	2.20240061667217	3.2536924248244	SUV39H1;CIPC
inositol metabolic process (GO:0006020)	2/9	0.228244228547016	1	0	0	2.20240061667217	3.2536924248244	PPIP5K2;IMPA2
manganese ion transport (GO:0006828)	2/9	0.228244228547016	1	0	0	2.20240061667217	3.2536924248244	TRPC6;SLC11A2
ATF6-mediated unfolded protein response (GO:0036500)	2/9	0.228244228547016	1	0	0	2.20240061667217	3.2536924248244	ATF6B;MBTPS2
